ID,Mass,Bfld,Type
345457,80430470000.0,0.24428917,Non-Isolated Central
345812,133785895000.0,0.18661651,Non-Isolated Central
346075,162481860000.0,0.08788716,Non-Isolated Central
346420,156185030000.0,0.14072028,Non-Isolated Central
346748,169217250000.0,0.15419647,Non-Isolated Central
346976,190243620000.0,0.12192143,Non-Isolated Central
347237,198252860000.0,0.13154481,Non-Isolated Central
347508,154378100000.0,0.10275423,Non-Isolated Central
347785,150089380000.0,0.13146774,Non-Isolated Central
348038,141573490000.0,0.11512793,Non-Isolated Central
348334,162697800000.0,0.1320457,Non-Isolated Central
348593,132886940000.0,0.09789722,Non-Isolated Central
349135,106623490000.0,0.11908682,Non-Isolated Central
349414,243938310000.0,0.1283463,Non-Isolated Central
349624,120214240000.0,0.12620471,Non-Isolated Central
349897,149489500000.0,0.094284505,Non-Isolated Central
350183,126326145000.0,0.07629022,Non-Isolated Central
350486,171956730000.0,0.13584757,Non-Isolated Central
350843,191179640000.0,0.20030619,Non-Isolated Central
351071,77230830000.0,0.099116676,Non-Isolated Central
351452,130061970000.0,0.13394868,Non-Isolated Central
352061,93640810000.0,0.12138057,Non-Isolated Central
352359,239981020000.0,0.1413425,Non-Isolated Central
352578,113231495000.0,0.10235723,Non-Isolated Central
352816,166285380000.0,0.09844651,Non-Isolated Central
353168,94739866000.0,1.4585983,Non-Isolated Central
353423,194695790000.0,0.09709879,Non-Isolated Central
353729,206143160000.0,0.12504496,Non-Isolated Central
353973,170137960000.0,0.13408251,Non-Isolated Central
354727,144978460000.0,0.10089183,Non-Isolated Central
354986,99259300000.0,0.11858485,Non-Isolated Central
355537,101045080000.0,0.121840276,Non-Isolated Central
355911,92032370000.0,0.09879468,Non-Isolated Central
356176,200237990000.0,0.16992211,Non-Isolated Central
357235,165988600000.0,0.12377434,Non-Isolated Central
357465,136175140000.0,0.108897515,Non-Isolated Central
357765,216762160000.0,0.11359927,Non-Isolated Central
358016,141841040000.0,0.1070801,Non-Isolated Central
358273,113927840000.0,0.11037209,Non-Isolated Central
358582,146098100000.0,0.12103611,Non-Isolated Central
358886,281668680000.0,0.11918563,Non-Isolated Central
359086,99377594000.0,0.10108482,Non-Isolated Central
359334,144420650000.0,0.10745385,Non-Isolated Central
359639,197902780000.0,0.12513877,Non-Isolated Central
359811,131284490000.0,0.08734874,Non-Isolated Central
360087,193228780000.0,0.11977323,Non-Isolated Central
360294,174666170000.0,0.14081392,Non-Isolated Central
360509,208451600000.0,0.06258062,Non-Isolated Central
360750,257179010000.0,0.11207391,Non-Isolated Central
360916,70348734000.0,0.07766361,Non-Isolated Central
361189,91824150000.0,0.16086915,Non-Isolated Central
361418,80455760000.0,0.07215692,Non-Isolated Central
361752,70542210000.0,0.13742279,Non-Isolated Central
362042,220944470000.0,0.12643076,Non-Isolated Central
362370,228901600000.0,0.11321189,Non-Isolated Central
362551,95800260000.0,0.14419377,Non-Isolated Central
362780,161793500000.0,0.120477706,Non-Isolated Central
363104,205269530000.0,0.11781631,Non-Isolated Central
363315,201574070000.0,0.12673503,Non-Isolated Central
363524,205166640000.0,0.13392991,Non-Isolated Central
363981,219288350000.0,0.0870904,Non-Isolated Central
364263,152566960000.0,0.1456437,Non-Isolated Central
364807,187561300000.0,0.120271,Non-Isolated Central
365493,134588210000.0,0.1390536,Non-Isolated Central
365743,85643180000.0,0.09884534,Non-Isolated Central
366338,70969410000.0,0.12886782,Non-Isolated Central
366565,113356710000.0,0.10186616,Non-Isolated Central
366792,105408520000.0,0.10999457,Non-Isolated Central
367456,138761060000.0,0.15846688,Non-Isolated Central
367929,52576840000.0,0.13453227,Non-Isolated Central
368170,116653140000.0,0.15874858,Non-Isolated Central
368436,211758100000.0,0.12774639,Non-Isolated Central
368697,163355480000.0,0.10203386,Non-Isolated Central
368884,125181330000.0,0.1360649,Non-Isolated Central
369152,139349130000.0,0.10168529,Non-Isolated Central
369366,77701230000.0,0.41797367,Non-Isolated Central
369545,167519830000.0,0.14307374,Non-Isolated Central
369789,183172640000.0,0.10223586,Non-Isolated Central
370003,113770226000.0,0.09222234,Non-Isolated Central
370190,100803770000.0,0.12676834,Non-Isolated Central
371259,157677760000.0,0.12507801,Non-Isolated Central
371471,136879510000.0,0.1397833,Non-Isolated Central
372175,158050570000.0,0.1189084,Non-Isolated Central
372343,123611620000.0,0.06302214,Non-Isolated Central
372568,195552070000.0,0.119341634,Non-Isolated Central
373050,177919790000.0,0.13116772,Non-Isolated Central
373292,55322330000.0,1.1801221,Non-Isolated Central
373510,168473410000.0,0.14307779,Non-Isolated Central
373699,97120540000.0,0.08246979,Non-Isolated Central
373951,87975895000.0,0.076264314,Non-Isolated Central
374228,177171510000.0,0.12468429,Non-Isolated Central
374379,74331820000.0,0.0903869,Non-Isolated Central
374593,158888900000.0,0.093286075,Non-Isolated Central
374789,90189960000.0,0.15315771,Non-Isolated Central
375020,207161970000.0,0.099717304,Non-Isolated Central
375401,85220180000.0,0.13014482,Non-Isolated Central
375639,97602445000.0,0.10392812,Non-Isolated Central
375909,124532180000.0,0.08736383,Non-Isolated Central
376356,147383420000.0,0.09762297,Non-Isolated Central
376544,88385370000.0,0.15739053,Non-Isolated Central
376738,108611760000.0,0.14532952,Non-Isolated Central
376963,153878020000.0,0.13905816,Non-Isolated Central
377212,170032460000.0,0.0923219,Non-Isolated Central
377539,120899576000.0,0.13672242,Non-Isolated Central
377804,98402240000.0,0.10101314,Non-Isolated Central
378115,53969710000.0,0.1466703,Non-Isolated Central
378526,83457245000.0,0.13038479,Non-Isolated Central
378745,41107333000.0,0.17724171,Non-Isolated Central
379147,104249010000.0,0.124413975,Non-Isolated Central
379320,122369204000.0,0.1391818,Non-Isolated Central
379732,134188200000.0,0.10064741,Non-Isolated Central
380119,167908460000.0,0.097369924,Non-Isolated Central
380276,143858940000.0,0.112758525,Non-Isolated Central
380752,94486120000.0,0.4385593,Non-Isolated Central
380934,127411530000.0,0.07286751,Non-Isolated Central
381147,55761097000.0,0.09068357,Non-Isolated Central
381392,154615050000.0,0.095231354,Non-Isolated Central
381832,78227730000.0,0.5923323,Non-Isolated Central
382059,148117880000.0,0.112051345,Non-Isolated Central
382256,69932890000.0,0.10140047,Non-Isolated Central
382483,77754240000.0,0.1262054,Non-Isolated Central
382684,113620820000.0,0.084242195,Non-Isolated Central
382921,83936750000.0,0.17740487,Non-Isolated Central
383120,35596878000.0,0.25730506,Non-Isolated Central
383307,135078560000.0,0.10591312,Non-Isolated Central
383506,39194240000.0,0.2074447,Non-Isolated Central
383723,113209020000.0,0.08659537,Non-Isolated Central
384103,105266086000.0,0.10291297,Non-Isolated Central
384534,43408130000.0,0.10591277,Non-Isolated Central
384705,160427110000.0,0.080195315,Non-Isolated Central
385115,53068554000.0,0.10487039,Non-Isolated Central
385582,110657610000.0,0.088335924,Non-Isolated Central
385798,59220247000.0,0.08727601,Non-Isolated Central
386247,83644660000.0,0.091762245,Non-Isolated Central
386429,102098240000.0,0.15233688,Non-Isolated Central
386612,119917270000.0,0.16549014,Non-Isolated Central
386827,109324070000.0,0.09549523,Non-Isolated Central
387067,69612530000.0,0.100890234,Non-Isolated Central
387236,157408330000.0,0.09652169,Non-Isolated Central
387936,85278925000.0,0.11777097,Non-Isolated Central
388115,121804320000.0,0.21240184,Non-Isolated Central
388428,112574410000.0,0.12430527,Non-Isolated Central
389056,238841280000.0,0.13094817,Non-Isolated Central
389156,135990150000.0,0.12585257,Non-Isolated Central
389346,72952040000.0,0.51693904,Non-Isolated Central
389511,56959754000.0,0.11712491,Non-Isolated Central
389704,106111074000.0,0.12603682,Non-Isolated Central
389917,50297246000.0,0.098846845,Non-Isolated Central
390127,107506410000.0,0.15429722,Non-Isolated Central
390305,151462500000.0,0.15234978,Non-Isolated Central
390724,108825620000.0,0.15347743,Non-Isolated Central
390859,100137700000.0,0.08706681,Non-Isolated Central
391447,117697980000.0,0.06635847,Non-Isolated Central
391869,104757700000.0,0.045593515,Non-Isolated Central
392097,138554380000.0,0.0847757,Non-Isolated Central
392253,207655060000.0,0.085491106,Non-Isolated Central
392368,99311990000.0,0.11581772,Non-Isolated Central
392585,63264657000.0,0.17570622,Non-Isolated Central
392725,171879400000.0,0.11699605,Non-Isolated Central
392852,117769620000.0,0.12558226,Non-Isolated Central
392961,202949510000.0,0.14274046,Non-Isolated Central
393336,59921430000.0,0.12136759,Non-Isolated Central
393546,72652530000.0,0.0942435,Non-Isolated Central
394241,58158465000.0,0.060571067,Non-Isolated Central
394439,137541440000.0,0.120269775,Non-Isolated Central
394719,146629500000.0,0.09905961,Non-Isolated Central
394850,143101080000.0,0.113668635,Non-Isolated Central
394986,121118990000.0,0.12948656,Non-Isolated Central
395154,45066027000.0,3.1434655,Non-Isolated Central
395338,50082775000.0,0.07367746,Non-Isolated Central
395533,82000670000.0,0.1458975,Non-Isolated Central
395735,84278880000.0,0.13454418,Non-Isolated Central
395882,62673416000.0,0.08558655,Non-Isolated Central
396073,152702880000.0,0.09751402,Non-Isolated Central
396266,109021570000.0,0.1260368,Non-Isolated Central
396640,54509203000.0,0.060639977,Non-Isolated Central
396851,45756180000.0,0.080877155,Non-Isolated Central
397063,86328890000.0,0.08491382,Non-Isolated Central
397568,104315110000.0,0.14146721,Non-Isolated Central
398549,147276350000.0,0.12174792,Non-Isolated Central
399101,141260420000.0,0.07101702,Non-Isolated Central
399267,82205900000.0,0.19191417,Non-Isolated Central
399391,109354920000.0,0.104925,Non-Isolated Central
399520,106884160000.0,0.0847805,Non-Isolated Central
399679,93635990000.0,0.09259231,Non-Isolated Central
399969,140081480000.0,0.08230717,Non-Isolated Central
400089,92859590000.0,0.080789015,Non-Isolated Central
400547,63817760000.0,0.1382993,Non-Isolated Central
400695,47080042000.0,0.42348975,Non-Isolated Central
400846,76336366000.0,0.091008596,Non-Isolated Central
401192,117884125000.0,0.09000561,Non-Isolated Central
401328,67533685000.0,0.12857668,Non-Isolated Central
401535,62204820000.0,0.09177991,Non-Isolated Central
401670,116393340000.0,0.12095167,Non-Isolated Central
401859,97403330000.0,0.072804704,Non-Isolated Central
402017,96597930000.0,0.14668778,Non-Isolated Central
402118,102696215000.0,0.09057532,Non-Isolated Central
402293,60995682000.0,0.09438838,Non-Isolated Central
402979,147546500000.0,0.13728037,Non-Isolated Central
403110,128858374000.0,0.08773462,Non-Isolated Central
403261,108736050000.0,0.15088917,Non-Isolated Central
403624,91785360000.0,0.19987454,Non-Isolated Central
404093,67109065000.0,0.12531357,Non-Isolated Central
404216,135022950000.0,0.114124045,Non-Isolated Central
404501,106375200000.0,0.07248361,Non-Isolated Central
404644,133083680000.0,0.09999872,Non-Isolated Central
404769,132038610000.0,0.114789605,Non-Isolated Central
404888,98040160000.0,0.18022686,Non-Isolated Central
405000,103106040000.0,0.09436591,Non-Isolated Central
405460,151411880000.0,0.08341844,Non-Isolated Central
405745,59148476000.0,0.07357307,Non-Isolated Central
405882,45628120000.0,0.09140516,Non-Isolated Central
406256,72166920000.0,0.12212924,Non-Isolated Central
406698,97327210000.0,0.184473,Non-Isolated Central
406878,57775383000.0,0.10937728,Non-Isolated Central
407204,124110316000.0,0.08593208,Non-Isolated Central
407320,46041637000.0,0.11821671,Non-Isolated Central
407472,95595550000.0,0.09113609,Non-Isolated Central
407606,44486370000.0,0.15036786,Non-Isolated Central
407822,61205754000.0,0.1751086,Non-Isolated Central
407926,95021630000.0,0.10039279,Non-Isolated Central
408076,46949564000.0,0.18278065,Non-Isolated Central
408497,60319380000.0,0.069064066,Non-Isolated Central
408647,79998500000.0,0.14114243,Non-Isolated Central
408935,65544774000.0,0.11663929,Non-Isolated Central
409086,117431320000.0,0.13152592,Non-Isolated Central
409226,55048577000.0,0.24271552,Non-Isolated Central
409645,102342530000.0,0.066532694,Non-Isolated Central
409761,123545215000.0,0.20792098,Non-Isolated Central
410140,97239335000.0,0.13392529,Non-Isolated Central
410456,67430556000.0,0.15704077,Non-Isolated Central
410567,89967020000.0,0.12580131,Non-Isolated Central
410889,36325724000.0,1.0732857,Non-Isolated Central
411034,82490610000.0,0.06006362,Non-Isolated Central
411154,58645020000.0,0.05859072,Non-Isolated Central
411321,71097870000.0,0.1117992,Non-Isolated Central
411452,96424090000.0,0.16586287,Non-Isolated Central
411637,79418230000.0,0.13639687,Non-Isolated Central
411783,72687270000.0,0.09062684,Non-Isolated Central
411949,93954270000.0,0.092486665,Non-Isolated Central
412079,125145340000.0,0.14602429,Non-Isolated Central
412332,35964674000.0,0.15245411,Non-Isolated Central
412442,99268780000.0,0.08868181,Non-Isolated Central
412743,44012090000.0,0.05759667,Non-Isolated Central
412912,50164850000.0,0.29976404,Non-Isolated Central
413091,143879540000.0,0.095251404,Non-Isolated Central
413194,88707160000.0,0.08201533,Non-Isolated Central
413363,81288250000.0,0.13895904,Non-Isolated Central
413928,98474800000.0,0.10416126,Non-Isolated Central
414050,142462730000.0,0.08323684,Non-Isolated Central
414277,94178484000.0,0.15038742,Non-Isolated Central
414447,99354060000.0,0.08582504,Non-Isolated Central
414651,80481616000.0,0.113018975,Non-Isolated Central
414759,65947046000.0,0.058561716,Non-Isolated Central
414990,46563578000.0,0.11417252,Non-Isolated Central
415113,101065930000.0,0.15675275,Non-Isolated Central
415211,73487480000.0,0.07452702,Non-Isolated Central
415497,58337145000.0,0.30427378,Non-Isolated Central
415628,23372333000.0,0.11963067,Non-Isolated Central
415823,70125680000.0,0.06675159,Non-Isolated Central
415972,34387750000.0,0.6327061,Non-Isolated Central
416112,99218460000.0,0.058939863,Non-Isolated Central
416258,33450529000.0,0.0979661,Non-Isolated Central
416399,78863130000.0,0.16243495,Non-Isolated Central
416522,77814300000.0,0.1999303,Non-Isolated Central
416627,70182806000.0,0.123716846,Non-Isolated Central
416752,106431160000.0,0.102543354,Non-Isolated Central
416897,105607140000.0,0.08210912,Non-Isolated Central
417281,69521375000.0,0.14877494,Non-Isolated Central
417411,83942090000.0,0.0685737,Non-Isolated Central
417581,98112040000.0,0.10646879,Non-Isolated Central
417793,74803000000.0,0.05718911,Non-Isolated Central
418230,104543250000.0,0.09411885,Non-Isolated Central
418911,105208005000.0,0.095267266,Non-Isolated Central
419061,43646104000.0,0.16060057,Non-Isolated Central
420172,66146130000.0,0.05107004,Non-Isolated Central
420304,53385507000.0,0.22939038,Non-Isolated Central
420435,48186003000.0,0.15559267,Non-Isolated Central
420658,104089690000.0,0.08207988,Non-Isolated Central
420815,103653580000.0,0.117910676,Non-Isolated Central
420924,83879510000.0,0.091322295,Non-Isolated Central
421031,74296060000.0,0.10003501,Non-Isolated Central
421312,95573746000.0,0.078506365,Non-Isolated Central
421450,80967080000.0,0.08367735,Non-Isolated Central
421711,108603440000.0,0.08910289,Non-Isolated Central
421835,74552410000.0,0.23192193,Non-Isolated Central
422109,46514418000.0,0.06403411,Non-Isolated Central
422231,59919282000.0,0.107430115,Non-Isolated Central
422426,64657285000.0,0.12565751,Non-Isolated Central
422662,40781603000.0,0.070689924,Non-Isolated Central
423013,106162140000.0,0.22831328,Non-Isolated Central
423387,104922710000.0,0.08275661,Non-Isolated Central
423527,108881715000.0,0.18216062,Non-Isolated Central
423908,16956612000.0,0.566726,Non-Isolated Central
424152,110343676000.0,0.08222974,Non-Isolated Central
424255,91806890000.0,0.20213096,Non-Isolated Central
424571,52667953000.0,0.114744514,Non-Isolated Central
424910,109800580000.0,0.10944423,Non-Isolated Central
424986,146722870000.0,0.12491112,Non-Isolated Central
